#ID Interactor A	ID Interactor B	Alt IDs Interactor A	Alt IDs Interactor B	Aliases Interactor A	Aliases Interactor B	Interaction Detection Method	Publication 1st Author	Publication Identifiers	Taxid Interactor A	Taxid Interactor B	Interaction Types	Source Database	Interaction Identifiers	Confidence Values
entrez gene/locuslink:21423|GRID:204015	entrez gene/locuslink:30046|GRID:205950	entrez gene/locuslink:Tcf3	entrez gene/locuslink:Zfp292|entrez gene/locuslink:RP24-349L5.1	entrez gene/locuslink:bHLHb21(gene name synonym)|entrez gene/locuslink:E12/E47(gene name synonym)|entrez gene/locuslink:Tcfe2a(gene name synonym)|entrez gene/locuslink:E12(gene name synonym)|entrez gene/locuslink:Pan1(gene name synonym)|entrez gene/locuslink:VDIR(gene name synonym)|entrez gene/locuslink:A1(gene name synonym)|entrez gene/locuslink:E2A(gene name synonym)|entrez gene/locuslink:ME2(gene name synonym)|entrez gene/locuslink:AW209082(gene name synonym)|entrez gene/locuslink:Pan2(gene name synonym)|entrez gene/locuslink:AA408400(gene name synonym)|entrez gene/locuslink:ALF2(gene name synonym)|entrez gene/locuslink:E47(gene name synonym)	entrez gene/locuslink:Zn-16(gene name synonym)|entrez gene/locuslink:mKIAA0530(gene name synonym)|entrez gene/locuslink:Krox-10(gene name synonym)|entrez gene/locuslink:5830493J20Rik(gene name synonym)|entrez gene/locuslink:5730450D02Rik(gene name synonym)|entrez gene/locuslink:Zfp15(gene name synonym)|entrez gene/locuslink:Zfp-15(gene name synonym)|entrez gene/locuslink:9430062L07Rik(gene name synonym)|entrez gene/locuslink:AI449016(gene name synonym)|entrez gene/locuslink:Zn-15(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	"Ravasi T (2010)"	pubmed:20211142	taxid:10090	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:470053	-
entrez gene/locuslink:21423|GRID:204015	entrez gene/locuslink:30794|GRID:205965	entrez gene/locuslink:Tcf3	entrez gene/locuslink:Pdlim4|entrez gene/locuslink:RP23-354D12.3	entrez gene/locuslink:bHLHb21(gene name synonym)|entrez gene/locuslink:E12/E47(gene name synonym)|entrez gene/locuslink:Tcfe2a(gene name synonym)|entrez gene/locuslink:E12(gene name synonym)|entrez gene/locuslink:Pan1(gene name synonym)|entrez gene/locuslink:VDIR(gene name synonym)|entrez gene/locuslink:A1(gene name synonym)|entrez gene/locuslink:E2A(gene name synonym)|entrez gene/locuslink:ME2(gene name synonym)|entrez gene/locuslink:AW209082(gene name synonym)|entrez gene/locuslink:Pan2(gene name synonym)|entrez gene/locuslink:AA408400(gene name synonym)|entrez gene/locuslink:ALF2(gene name synonym)|entrez gene/locuslink:E47(gene name synonym)	entrez gene/locuslink:Ril(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	"Ravasi T (2010)"	pubmed:20211142	taxid:10090	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:470054	-
entrez gene/locuslink:21423|GRID:204015	entrez gene/locuslink:56404|GRID:207956	entrez gene/locuslink:Tcf3	entrez gene/locuslink:Trip4	entrez gene/locuslink:bHLHb21(gene name synonym)|entrez gene/locuslink:E12/E47(gene name synonym)|entrez gene/locuslink:Tcfe2a(gene name synonym)|entrez gene/locuslink:E12(gene name synonym)|entrez gene/locuslink:Pan1(gene name synonym)|entrez gene/locuslink:VDIR(gene name synonym)|entrez gene/locuslink:A1(gene name synonym)|entrez gene/locuslink:E2A(gene name synonym)|entrez gene/locuslink:ME2(gene name synonym)|entrez gene/locuslink:AW209082(gene name synonym)|entrez gene/locuslink:Pan2(gene name synonym)|entrez gene/locuslink:AA408400(gene name synonym)|entrez gene/locuslink:ALF2(gene name synonym)|entrez gene/locuslink:E47(gene name synonym)	entrez gene/locuslink:Asc1(gene name synonym)|entrez gene/locuslink:ASC-1(gene name synonym)|entrez gene/locuslink:BB191711(gene name synonym)|entrez gene/locuslink:4930558E03Rik(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	"Ravasi T (2010)"	pubmed:20211142	taxid:10090	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:470055	-
entrez gene/locuslink:21423|GRID:204015	entrez gene/locuslink:56522|GRID:208033	entrez gene/locuslink:Tcf3	entrez gene/locuslink:Papolb	entrez gene/locuslink:bHLHb21(gene name synonym)|entrez gene/locuslink:E12/E47(gene name synonym)|entrez gene/locuslink:Tcfe2a(gene name synonym)|entrez gene/locuslink:E12(gene name synonym)|entrez gene/locuslink:Pan1(gene name synonym)|entrez gene/locuslink:VDIR(gene name synonym)|entrez gene/locuslink:A1(gene name synonym)|entrez gene/locuslink:E2A(gene name synonym)|entrez gene/locuslink:ME2(gene name synonym)|entrez gene/locuslink:AW209082(gene name synonym)|entrez gene/locuslink:Pan2(gene name synonym)|entrez gene/locuslink:AA408400(gene name synonym)|entrez gene/locuslink:ALF2(gene name synonym)|entrez gene/locuslink:E47(gene name synonym)	entrez gene/locuslink:Plap-ps(gene name synonym)|entrez gene/locuslink:Papt(gene name synonym)|entrez gene/locuslink:Papola-ps(gene name synonym)|entrez gene/locuslink:Tpap(gene name synonym)|entrez gene/locuslink:Paplob(gene name synonym)|entrez gene/locuslink:PAP(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	"Ravasi T (2010)"	pubmed:20211142	taxid:10090	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:470056	-
entrez gene/locuslink:21423|GRID:204015	entrez gene/locuslink:56736|GRID:208150	entrez gene/locuslink:Tcf3	entrez gene/locuslink:Rnf14	entrez gene/locuslink:bHLHb21(gene name synonym)|entrez gene/locuslink:E12/E47(gene name synonym)|entrez gene/locuslink:Tcfe2a(gene name synonym)|entrez gene/locuslink:E12(gene name synonym)|entrez gene/locuslink:Pan1(gene name synonym)|entrez gene/locuslink:VDIR(gene name synonym)|entrez gene/locuslink:A1(gene name synonym)|entrez gene/locuslink:E2A(gene name synonym)|entrez gene/locuslink:ME2(gene name synonym)|entrez gene/locuslink:AW209082(gene name synonym)|entrez gene/locuslink:Pan2(gene name synonym)|entrez gene/locuslink:AA408400(gene name synonym)|entrez gene/locuslink:ALF2(gene name synonym)|entrez gene/locuslink:E47(gene name synonym)	entrez gene/locuslink:2310075C09Rik(gene name synonym)|entrez gene/locuslink:AA986456(gene name synonym)|entrez gene/locuslink:D18Ertd188e(gene name synonym)|entrez gene/locuslink:D7Bwg0165e(gene name synonym)|entrez gene/locuslink:AU041447(gene name synonym)|entrez gene/locuslink:2610005D23Rik(gene name synonym)|entrez gene/locuslink:Triad2(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	"Ravasi T (2010)"	pubmed:20211142	taxid:10090	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:470057	-
entrez gene/locuslink:21423|GRID:204015	entrez gene/locuslink:56787|GRID:208173	entrez gene/locuslink:Tcf3	entrez gene/locuslink:Ascl3	entrez gene/locuslink:bHLHb21(gene name synonym)|entrez gene/locuslink:E12/E47(gene name synonym)|entrez gene/locuslink:Tcfe2a(gene name synonym)|entrez gene/locuslink:E12(gene name synonym)|entrez gene/locuslink:Pan1(gene name synonym)|entrez gene/locuslink:VDIR(gene name synonym)|entrez gene/locuslink:A1(gene name synonym)|entrez gene/locuslink:E2A(gene name synonym)|entrez gene/locuslink:ME2(gene name synonym)|entrez gene/locuslink:AW209082(gene name synonym)|entrez gene/locuslink:Pan2(gene name synonym)|entrez gene/locuslink:AA408400(gene name synonym)|entrez gene/locuslink:ALF2(gene name synonym)|entrez gene/locuslink:E47(gene name synonym)	entrez gene/locuslink:MGC129413(gene name synonym)|entrez gene/locuslink:MGC129412(gene name synonym)|entrez gene/locuslink:Sgn1(gene name synonym)|entrez gene/locuslink:bHLHa42(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	"Ravasi T (2010)"	pubmed:20211142	taxid:10090	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:470058	-
entrez gene/locuslink:21423|GRID:204015	entrez gene/locuslink:57376|GRID:208275	entrez gene/locuslink:Tcf3	entrez gene/locuslink:Smarce1|entrez gene/locuslink:RP23-255N16.1	entrez gene/locuslink:bHLHb21(gene name synonym)|entrez gene/locuslink:E12/E47(gene name synonym)|entrez gene/locuslink:Tcfe2a(gene name synonym)|entrez gene/locuslink:E12(gene name synonym)|entrez gene/locuslink:Pan1(gene name synonym)|entrez gene/locuslink:VDIR(gene name synonym)|entrez gene/locuslink:A1(gene name synonym)|entrez gene/locuslink:E2A(gene name synonym)|entrez gene/locuslink:ME2(gene name synonym)|entrez gene/locuslink:AW209082(gene name synonym)|entrez gene/locuslink:Pan2(gene name synonym)|entrez gene/locuslink:AA408400(gene name synonym)|entrez gene/locuslink:ALF2(gene name synonym)|entrez gene/locuslink:E47(gene name synonym)	entrez gene/locuslink:2810417B20Rik(gene name synonym)|entrez gene/locuslink:Baf27(gene name synonym)|entrez gene/locuslink:5830412H02Rik(gene name synonym)|entrez gene/locuslink:9030408N19Rik(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	"Ravasi T (2010)"	pubmed:20211142	taxid:10090	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:470059	-
entrez gene/locuslink:21423|GRID:204015	entrez gene/locuslink:66980|GRID:211853	entrez gene/locuslink:Tcf3	entrez gene/locuslink:Zdhhc6	entrez gene/locuslink:bHLHb21(gene name synonym)|entrez gene/locuslink:E12/E47(gene name synonym)|entrez gene/locuslink:Tcfe2a(gene name synonym)|entrez gene/locuslink:E12(gene name synonym)|entrez gene/locuslink:Pan1(gene name synonym)|entrez gene/locuslink:VDIR(gene name synonym)|entrez gene/locuslink:A1(gene name synonym)|entrez gene/locuslink:E2A(gene name synonym)|entrez gene/locuslink:ME2(gene name synonym)|entrez gene/locuslink:AW209082(gene name synonym)|entrez gene/locuslink:Pan2(gene name synonym)|entrez gene/locuslink:AA408400(gene name synonym)|entrez gene/locuslink:ALF2(gene name synonym)|entrez gene/locuslink:E47(gene name synonym)	entrez gene/locuslink:5930409M18Rik(gene name synonym)|entrez gene/locuslink:C77369(gene name synonym)|entrez gene/locuslink:AI462345(gene name synonym)|entrez gene/locuslink:2400007G07Rik(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	"Ravasi T (2010)"	pubmed:20211142	taxid:10090	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:470060	-
entrez gene/locuslink:21423|GRID:204015	entrez gene/locuslink:71137|GRID:214500	entrez gene/locuslink:Tcf3	entrez gene/locuslink:Rfx4	entrez gene/locuslink:bHLHb21(gene name synonym)|entrez gene/locuslink:E12/E47(gene name synonym)|entrez gene/locuslink:Tcfe2a(gene name synonym)|entrez gene/locuslink:E12(gene name synonym)|entrez gene/locuslink:Pan1(gene name synonym)|entrez gene/locuslink:VDIR(gene name synonym)|entrez gene/locuslink:A1(gene name synonym)|entrez gene/locuslink:E2A(gene name synonym)|entrez gene/locuslink:ME2(gene name synonym)|entrez gene/locuslink:AW209082(gene name synonym)|entrez gene/locuslink:Pan2(gene name synonym)|entrez gene/locuslink:AA408400(gene name synonym)|entrez gene/locuslink:ALF2(gene name synonym)|entrez gene/locuslink:E47(gene name synonym)	entrez gene/locuslink:NYD-sp10(gene name synonym)|entrez gene/locuslink:4933412G19Rik(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	"Ravasi T (2010)"	pubmed:20211142	taxid:10090	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:470061	-
entrez gene/locuslink:21423|GRID:204015	entrez gene/locuslink:71991|GRID:215079	entrez gene/locuslink:Tcf3	entrez gene/locuslink:Ercc8	entrez gene/locuslink:bHLHb21(gene name synonym)|entrez gene/locuslink:E12/E47(gene name synonym)|entrez gene/locuslink:Tcfe2a(gene name synonym)|entrez gene/locuslink:E12(gene name synonym)|entrez gene/locuslink:Pan1(gene name synonym)|entrez gene/locuslink:VDIR(gene name synonym)|entrez gene/locuslink:A1(gene name synonym)|entrez gene/locuslink:E2A(gene name synonym)|entrez gene/locuslink:ME2(gene name synonym)|entrez gene/locuslink:AW209082(gene name synonym)|entrez gene/locuslink:Pan2(gene name synonym)|entrez gene/locuslink:AA408400(gene name synonym)|entrez gene/locuslink:ALF2(gene name synonym)|entrez gene/locuslink:E47(gene name synonym)	entrez gene/locuslink:B130065P18Rik(gene name synonym)|entrez gene/locuslink:2410022P04Rik(gene name synonym)|entrez gene/locuslink:Ckn1(gene name synonym)|entrez gene/locuslink:Csa(gene name synonym)|entrez gene/locuslink:4631412O06Rik(gene name synonym)|entrez gene/locuslink:2810431L23Rik(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	"Ravasi T (2010)"	pubmed:20211142	taxid:10090	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:470062	-
entrez gene/locuslink:21423|GRID:204015	entrez gene/locuslink:75646|GRID:217644	entrez gene/locuslink:Tcf3	entrez gene/locuslink:Rai14	entrez gene/locuslink:bHLHb21(gene name synonym)|entrez gene/locuslink:E12/E47(gene name synonym)|entrez gene/locuslink:Tcfe2a(gene name synonym)|entrez gene/locuslink:E12(gene name synonym)|entrez gene/locuslink:Pan1(gene name synonym)|entrez gene/locuslink:VDIR(gene name synonym)|entrez gene/locuslink:A1(gene name synonym)|entrez gene/locuslink:E2A(gene name synonym)|entrez gene/locuslink:ME2(gene name synonym)|entrez gene/locuslink:AW209082(gene name synonym)|entrez gene/locuslink:Pan2(gene name synonym)|entrez gene/locuslink:AA408400(gene name synonym)|entrez gene/locuslink:ALF2(gene name synonym)|entrez gene/locuslink:E47(gene name synonym)	entrez gene/locuslink:Norpeg(gene name synonym)|entrez gene/locuslink:mKIAA1334(gene name synonym)|entrez gene/locuslink:1700008J19Rik(gene name synonym)|entrez gene/locuslink:Ankycorbin(gene name synonym)|entrez gene/locuslink:1700020L11Rik(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	"Ravasi T (2010)"	pubmed:20211142	taxid:10090	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:470063	-
entrez gene/locuslink:21423|GRID:204015	entrez gene/locuslink:76893|GRID:218381	entrez gene/locuslink:Tcf3	entrez gene/locuslink:Lass2	entrez gene/locuslink:bHLHb21(gene name synonym)|entrez gene/locuslink:E12/E47(gene name synonym)|entrez gene/locuslink:Tcfe2a(gene name synonym)|entrez gene/locuslink:E12(gene name synonym)|entrez gene/locuslink:Pan1(gene name synonym)|entrez gene/locuslink:VDIR(gene name synonym)|entrez gene/locuslink:A1(gene name synonym)|entrez gene/locuslink:E2A(gene name synonym)|entrez gene/locuslink:ME2(gene name synonym)|entrez gene/locuslink:AW209082(gene name synonym)|entrez gene/locuslink:Pan2(gene name synonym)|entrez gene/locuslink:AA408400(gene name synonym)|entrez gene/locuslink:ALF2(gene name synonym)|entrez gene/locuslink:E47(gene name synonym)	entrez gene/locuslink:0610013I17Rik(gene name synonym)|entrez gene/locuslink:TRH3(gene name synonym)|entrez gene/locuslink:AI225939(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	"Ravasi T (2010)"	pubmed:20211142	taxid:10090	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:470064	-
entrez gene/locuslink:21423|GRID:204015	entrez gene/locuslink:80720|GRID:219800	entrez gene/locuslink:Tcf3	entrez gene/locuslink:Pbx4	entrez gene/locuslink:bHLHb21(gene name synonym)|entrez gene/locuslink:E12/E47(gene name synonym)|entrez gene/locuslink:Tcfe2a(gene name synonym)|entrez gene/locuslink:E12(gene name synonym)|entrez gene/locuslink:Pan1(gene name synonym)|entrez gene/locuslink:VDIR(gene name synonym)|entrez gene/locuslink:A1(gene name synonym)|entrez gene/locuslink:E2A(gene name synonym)|entrez gene/locuslink:ME2(gene name synonym)|entrez gene/locuslink:AW209082(gene name synonym)|entrez gene/locuslink:Pan2(gene name synonym)|entrez gene/locuslink:AA408400(gene name synonym)|entrez gene/locuslink:ALF2(gene name synonym)|entrez gene/locuslink:E47(gene name synonym)	entrez gene/locuslink:AI429113(gene name synonym)|entrez gene/locuslink:AW045266(gene name synonym)|entrez gene/locuslink:2410015M21Rik(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	"Ravasi T (2010)"	pubmed:20211142	taxid:10090	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:470065	-
entrez gene/locuslink:21423|GRID:204015	entrez gene/locuslink:108655|GRID:224357	entrez gene/locuslink:Tcf3	entrez gene/locuslink:Foxp1	entrez gene/locuslink:bHLHb21(gene name synonym)|entrez gene/locuslink:E12/E47(gene name synonym)|entrez gene/locuslink:Tcfe2a(gene name synonym)|entrez gene/locuslink:E12(gene name synonym)|entrez gene/locuslink:Pan1(gene name synonym)|entrez gene/locuslink:VDIR(gene name synonym)|entrez gene/locuslink:A1(gene name synonym)|entrez gene/locuslink:E2A(gene name synonym)|entrez gene/locuslink:ME2(gene name synonym)|entrez gene/locuslink:AW209082(gene name synonym)|entrez gene/locuslink:Pan2(gene name synonym)|entrez gene/locuslink:AA408400(gene name synonym)|entrez gene/locuslink:ALF2(gene name synonym)|entrez gene/locuslink:E47(gene name synonym)	entrez gene/locuslink:AI461938(gene name synonym)|entrez gene/locuslink:4932443N09Rik(gene name synonym)|entrez gene/locuslink:AW494214(gene name synonym)|entrez gene/locuslink:3110052D19Rik(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	"Ravasi T (2010)"	pubmed:20211142	taxid:10090	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:470066	-
entrez gene/locuslink:21423|GRID:204015	entrez gene/locuslink:108672|GRID:224365	entrez gene/locuslink:Tcf3	entrez gene/locuslink:Zdhhc15|entrez gene/locuslink:RP23-92C4.2	entrez gene/locuslink:bHLHb21(gene name synonym)|entrez gene/locuslink:E12/E47(gene name synonym)|entrez gene/locuslink:Tcfe2a(gene name synonym)|entrez gene/locuslink:E12(gene name synonym)|entrez gene/locuslink:Pan1(gene name synonym)|entrez gene/locuslink:VDIR(gene name synonym)|entrez gene/locuslink:A1(gene name synonym)|entrez gene/locuslink:E2A(gene name synonym)|entrez gene/locuslink:ME2(gene name synonym)|entrez gene/locuslink:AW209082(gene name synonym)|entrez gene/locuslink:Pan2(gene name synonym)|entrez gene/locuslink:AA408400(gene name synonym)|entrez gene/locuslink:ALF2(gene name synonym)|entrez gene/locuslink:E47(gene name synonym)	entrez gene/locuslink:6030457O13Rik(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	"Ravasi T (2010)"	pubmed:20211142	taxid:10090	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:470067	-
entrez gene/locuslink:21423|GRID:204015	entrez gene/locuslink:114606|GRID:227763	entrez gene/locuslink:Tcf3	entrez gene/locuslink:Tle6	entrez gene/locuslink:bHLHb21(gene name synonym)|entrez gene/locuslink:E12/E47(gene name synonym)|entrez gene/locuslink:Tcfe2a(gene name synonym)|entrez gene/locuslink:E12(gene name synonym)|entrez gene/locuslink:Pan1(gene name synonym)|entrez gene/locuslink:VDIR(gene name synonym)|entrez gene/locuslink:A1(gene name synonym)|entrez gene/locuslink:E2A(gene name synonym)|entrez gene/locuslink:ME2(gene name synonym)|entrez gene/locuslink:AW209082(gene name synonym)|entrez gene/locuslink:Pan2(gene name synonym)|entrez gene/locuslink:AA408400(gene name synonym)|entrez gene/locuslink:ALF2(gene name synonym)|entrez gene/locuslink:E47(gene name synonym)	entrez gene/locuslink:Grg6(gene name synonym)|entrez gene/locuslink:1810057E06Rik(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	"Ravasi T (2010)"	pubmed:20211142	taxid:10090	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:470068	-
entrez gene/locuslink:21423|GRID:204015	entrez gene/locuslink:117198|GRID:228184	entrez gene/locuslink:Tcf3	entrez gene/locuslink:Ivns1abp	entrez gene/locuslink:bHLHb21(gene name synonym)|entrez gene/locuslink:E12/E47(gene name synonym)|entrez gene/locuslink:Tcfe2a(gene name synonym)|entrez gene/locuslink:E12(gene name synonym)|entrez gene/locuslink:Pan1(gene name synonym)|entrez gene/locuslink:VDIR(gene name synonym)|entrez gene/locuslink:A1(gene name synonym)|entrez gene/locuslink:E2A(gene name synonym)|entrez gene/locuslink:ME2(gene name synonym)|entrez gene/locuslink:AW209082(gene name synonym)|entrez gene/locuslink:Pan2(gene name synonym)|entrez gene/locuslink:AA408400(gene name synonym)|entrez gene/locuslink:ALF2(gene name synonym)|entrez gene/locuslink:E47(gene name synonym)	entrez gene/locuslink:1190004M08Rik(gene name synonym)|entrez gene/locuslink:mKIAA0850(gene name synonym)|entrez gene/locuslink:Nd1-L(gene name synonym)|entrez gene/locuslink:Nd1-S(gene name synonym)|entrez gene/locuslink:NS-1(gene name synonym)|entrez gene/locuslink:ND1(gene name synonym)|entrez gene/locuslink:HSPC068(gene name synonym)|entrez gene/locuslink:AA960440(gene name synonym)|entrez gene/locuslink:NS1-BP(gene name synonym)|entrez gene/locuslink:1700126I16Rik(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	"Ravasi T (2010)"	pubmed:20211142	taxid:10090	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:470069	-
entrez gene/locuslink:21423|GRID:204015	entrez gene/locuslink:216154|GRID:229709	entrez gene/locuslink:Tcf3	entrez gene/locuslink:Med16	entrez gene/locuslink:bHLHb21(gene name synonym)|entrez gene/locuslink:E12/E47(gene name synonym)|entrez gene/locuslink:Tcfe2a(gene name synonym)|entrez gene/locuslink:E12(gene name synonym)|entrez gene/locuslink:Pan1(gene name synonym)|entrez gene/locuslink:VDIR(gene name synonym)|entrez gene/locuslink:A1(gene name synonym)|entrez gene/locuslink:E2A(gene name synonym)|entrez gene/locuslink:ME2(gene name synonym)|entrez gene/locuslink:AW209082(gene name synonym)|entrez gene/locuslink:Pan2(gene name synonym)|entrez gene/locuslink:AA408400(gene name synonym)|entrez gene/locuslink:ALF2(gene name synonym)|entrez gene/locuslink:E47(gene name synonym)	entrez gene/locuslink:Trap95(gene name synonym)|entrez gene/locuslink:95kDa(gene name synonym)|entrez gene/locuslink:A630083L04(gene name synonym)|entrez gene/locuslink:Thrap5(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	"Ravasi T (2010)"	pubmed:20211142	taxid:10090	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:470070	-
entrez gene/locuslink:21423|GRID:204015	entrez gene/locuslink:246196|GRID:232905	entrez gene/locuslink:Tcf3	entrez gene/locuslink:Zfp277	entrez gene/locuslink:bHLHb21(gene name synonym)|entrez gene/locuslink:E12/E47(gene name synonym)|entrez gene/locuslink:Tcfe2a(gene name synonym)|entrez gene/locuslink:E12(gene name synonym)|entrez gene/locuslink:Pan1(gene name synonym)|entrez gene/locuslink:VDIR(gene name synonym)|entrez gene/locuslink:A1(gene name synonym)|entrez gene/locuslink:E2A(gene name synonym)|entrez gene/locuslink:ME2(gene name synonym)|entrez gene/locuslink:AW209082(gene name synonym)|entrez gene/locuslink:Pan2(gene name synonym)|entrez gene/locuslink:AA408400(gene name synonym)|entrez gene/locuslink:ALF2(gene name synonym)|entrez gene/locuslink:E47(gene name synonym)	entrez gene/locuslink:NIRF4(gene name synonym)|entrez gene/locuslink:2410017E24Rik(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	"Ravasi T (2010)"	pubmed:20211142	taxid:10090	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:470071	-
entrez gene/locuslink:21423|GRID:204015	entrez gene/locuslink:268301|GRID:234481	entrez gene/locuslink:Tcf3	entrez gene/locuslink:Ankrd57	entrez gene/locuslink:bHLHb21(gene name synonym)|entrez gene/locuslink:E12/E47(gene name synonym)|entrez gene/locuslink:Tcfe2a(gene name synonym)|entrez gene/locuslink:E12(gene name synonym)|entrez gene/locuslink:Pan1(gene name synonym)|entrez gene/locuslink:VDIR(gene name synonym)|entrez gene/locuslink:A1(gene name synonym)|entrez gene/locuslink:E2A(gene name synonym)|entrez gene/locuslink:ME2(gene name synonym)|entrez gene/locuslink:AW209082(gene name synonym)|entrez gene/locuslink:Pan2(gene name synonym)|entrez gene/locuslink:AA408400(gene name synonym)|entrez gene/locuslink:ALF2(gene name synonym)|entrez gene/locuslink:E47(gene name synonym)	entrez gene/locuslink:C820004L04Rik(gene name synonym)|entrez gene/locuslink:4921515A04Rik(gene name synonym)|entrez gene/locuslink:9430099J10Rik(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	"Ravasi T (2010)"	pubmed:20211142	taxid:10090	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:470072	-
entrez gene/locuslink:21423|GRID:204015	entrez gene/locuslink:269424|GRID:234652	entrez gene/locuslink:Tcf3	entrez gene/locuslink:Phf17	entrez gene/locuslink:bHLHb21(gene name synonym)|entrez gene/locuslink:E12/E47(gene name synonym)|entrez gene/locuslink:Tcfe2a(gene name synonym)|entrez gene/locuslink:E12(gene name synonym)|entrez gene/locuslink:Pan1(gene name synonym)|entrez gene/locuslink:VDIR(gene name synonym)|entrez gene/locuslink:A1(gene name synonym)|entrez gene/locuslink:E2A(gene name synonym)|entrez gene/locuslink:ME2(gene name synonym)|entrez gene/locuslink:AW209082(gene name synonym)|entrez gene/locuslink:Pan2(gene name synonym)|entrez gene/locuslink:AA408400(gene name synonym)|entrez gene/locuslink:ALF2(gene name synonym)|entrez gene/locuslink:E47(gene name synonym)	entrez gene/locuslink:mKIAA1807(gene name synonym)|entrez gene/locuslink:AU041499(gene name synonym)|entrez gene/locuslink:D530048A03Rik(gene name synonym)|entrez gene/locuslink:Jade1(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	"Ravasi T (2010)"	pubmed:20211142	taxid:10090	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:470073	-
entrez gene/locuslink:21428|GRID:204019	entrez gene/locuslink:208104|GRID:228948	entrez gene/locuslink:Mlx|entrez gene/locuslink:RP23-440M18.4	entrez gene/locuslink:Mlxip	entrez gene/locuslink:Tcfl4(gene name synonym)|entrez gene/locuslink:bHLHd13(gene name synonym)	entrez gene/locuslink:mKIAA0867(gene name synonym)|entrez gene/locuslink:bHLHe36(gene name synonym)|entrez gene/locuslink:B930074I24(gene name synonym)|entrez gene/locuslink:Mir(gene name synonym)|entrez gene/locuslink:AW228700(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	"Ravasi T (2010)"	pubmed:20211142	taxid:10090	taxid:10090	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(GRID)	GRID:470074	-
